"Date","Temp","Q","P","E"
"1/15/2010",3.6,NA,10.4,0.4
"1/16/2010",5.9,NA,10.2,0.5
"1/17/2010",2.3,NA,0.1,0.3
"1/18/2010",4,NA,17,0.4
"1/19/2010",4.5,NA,4.2,0.4
"1/20/2010",0,NA,2.2,0.3
"1/21/2010",-0.2,NA,0,0.2
"1/22/2010",-2.8,NA,0.3,0.1
"1/23/2010",-2.3,NA,0.1,0.1
"1/24/2010",-3.1,NA,2.4,0.1
"1/25/2010",-2.7,NA,2.1,0.1
"1/26/2010",-3.9,NA,0.3,0
"1/27/2010",-3.4,NA,0,0.1
"1/28/2010",-3.3,NA,0,0.1
"1/29/2010",-3.6,NA,0,0.1
"1/30/2010",-2.6,NA,0,0.1
"1/31/2010",-3,NA,0.1,0.1
"2/1/2010",-2.3,NA,0,0.2
"2/2/2010",-2,NA,0,0.2
"2/3/2010",-3.6,NA,0,0.1
"2/4/2010",-4.2,NA,0,0.1
"2/5/2010",-3.4,NA,0,0.1
"2/6/2010",-1.8,NA,0.4,0.2
"2/7/2010",1.3,NA,2.5,0.4
"2/8/2010",1.2,NA,0,0.4
"2/9/2010",3.6,NA,0,0.5
"2/10/2010",4.6,NA,0,0.6
"2/11/2010",5.7,NA,0,0.7
"2/12/2010",6.7,NA,0,0.8
"2/13/2010",6.7,NA,0,0.8
"2/14/2010",7.8,NA,0,0.9
"2/15/2010",7,NA,0,0.8
"2/16/2010",8.5,NA,0,1
"2/17/2010",4.2,NA,0,0.6
"2/18/2010",4.8,NA,0,0.7
"2/19/2010",6.1,NA,0,0.8
"2/20/2010",9.3,NA,0,1.1
"2/21/2010",9.2,NA,13.6,1.1
"2/22/2010",4.4,NA,8.1,0.7
"2/23/2010",2.1,NA,0,0.5
"2/24/2010",4.5,NA,0,0.7
"2/25/2010",6.8,NA,0.1,0.9
"2/26/2010",6.5,NA,0,0.9
"2/27/2010",7.2,NA,0.4,1
"2/28/2010",6.1,NA,3.4,0.9
"3/1/2010",5,NA,0.4,0.8
"3/2/2010",5.4,NA,0,0.9
"3/3/2010",10.8,NA,0,1.4
"3/4/2010",15.5,NA,3.5,1.8
"3/5/2010",6.2,NA,0,1
"3/6/2010",8.1,NA,0,1.2
"3/7/2010",9.9,NA,2.2,1.3
"3/8/2010",5.9,NA,19.8,1
"3/9/2010",1.8,NA,0.3,0.6
"3/10/2010",1,NA,5.1,0.6
"3/11/2010",3.2,NA,12,0.8
"3/12/2010",1.4,NA,1.6,0.6
"3/13/2010",1,NA,0.2,0.6
"3/14/2010",3.3,NA,0,0.8
"3/15/2010",5.5,NA,0,1
"3/16/2010",6.3,NA,0,1.1
"3/17/2010",6.3,NA,0,1.2
"3/18/2010",6,NA,0,1.1
"3/19/2010",4.7,NA,0,1
"3/20/2010",3.9,NA,0,0.9
"3/21/2010",4.7,NA,0.2,1.1
"3/22/2010",2.6,NA,0,0.8
"3/23/2010",2.3,NA,0.2,0.8
"3/24/2010",0.2,NA,0,0.6
"3/25/2010",2.2,NA,0,0.8
"3/26/2010",5.4,NA,0.2,1.2
"3/27/2010",8.4,NA,0,1.5
"3/28/2010",10.7,NA,0,1.8
"3/29/2010",12.3,NA,0,2
"3/30/2010",10.7,NA,0,1.8
"3/31/2010",11,NA,1.8,1.9
"4/1/2010",9.1,NA,5.3,1.7
"4/2/2010",9.3,NA,5.4,1.8
"4/3/2010",13.8,NA,14.7,2.3
"4/4/2010",7.9,NA,1,1.6
"4/5/2010",8,NA,1.8,1.6
"4/6/2010",8.8,NA,6.4,1.8
"4/7/2010",7.8,NA,6.7,1.6
"4/8/2010",6.5,NA,2.4,1.5
"4/9/2010",5.8,NA,1,1.4
"4/10/2010",5,NA,2,1.3
"4/11/2010",3.8,NA,3.6,1.1
"4/12/2010",2.2,NA,10,0.9
"4/13/2010",-0.1,NA,2.8,0.7
"4/14/2010",3.3,NA,1.3,1.1
"4/15/2010",5.1,NA,11.8,1.4
"4/16/2010",4.6,NA,4.9,1.3
"4/17/2010",4.3,NA,13,1.3
"4/18/2010",3.4,NA,10.5,1.2
"4/19/2010",5.2,NA,3.7,1.4
"4/20/2010",8.2,NA,4.5,1.8
"4/21/2010",11.2,NA,0,2.3
"4/22/2010",14.3,NA,0,2.7
"4/23/2010",13.4,NA,0,2.6
"4/24/2010",11.3,NA,0,2.4
"4/25/2010",12.6,NA,5.7,2.6
"4/26/2010",9.8,NA,57.3,2.2
"4/27/2010",5.8,NA,8.6,1.6
"4/28/2010",7.3,NA,0.9,1.8
"4/29/2010",8.5,NA,8.9,2
"4/30/2010",9.3,NA,4.6,2.2
"5/1/2010",8.9,NA,4.6,2.1
"5/2/2010",9.2,NA,1,2.2
"5/3/2010",8.2,NA,0.9,2
"5/4/2010",6.7,NA,0,1.8
"5/5/2010",8.1,NA,0,2
"5/6/2010",10.1,NA,0,2.3
"5/7/2010",13.2,NA,0,2.8
"5/8/2010",16,NA,0,3.3
"5/9/2010",16.7,NA,0,3.4
"5/10/2010",17.8,NA,0,3.6
"5/11/2010",20.3,NA,0,4.1
"5/12/2010",19.6,NA,0.2,3.9
"5/13/2010",18.4,NA,0.2,3.7
"5/14/2010",18.3,NA,4.7,3.8
"5/15/2010",17.9,NA,0.1,3.7
"5/16/2010",15.3,NA,0,3.3
"5/17/2010",14.6,NA,0,3.2
"5/18/2010",13.9,NA,0,3.1
"5/19/2010",14.8,NA,0,3.3
"5/20/2010",16,NA,0,3.5
"5/21/2010",16,NA,0,3.4
"5/22/2010",12.1,NA,0,2.8
"5/23/2010",10.5,NA,0,2.6
"5/24/2010",10.7,NA,0,2.6
"5/25/2010",12.3,NA,6.2,2.9
"5/26/2010",12.3,NA,1.8,2.9
"5/27/2010",12.7,NA,7.1,3
"5/28/2010",10.9,NA,7,2.7
"5/29/2010",12.3,NA,2.7,2.9
"5/30/2010",13.5,NA,11.7,3.2
"5/31/2010",10.5,NA,9.5,2.6
"6/1/2010",14.5,NA,0.1,3.3
"6/2/2010",14.9,NA,12.5,3.4
"6/3/2010",15.8,NA,0.4,3.6
"6/4/2010",18.1,NA,1,4
"6/5/2010",21.6,NA,0.2,4.6
"6/6/2010",20.5,NA,11.4,4.4
"6/7/2010",13.8,NA,1.4,3.3
"6/8/2010",13.8,NA,0,3.3
"6/9/2010",18.8,NA,8.1,4.1
"6/10/2010",15.5,NA,6,3.5
"6/11/2010",10.8,NA,11.5,2.7
"6/12/2010",8.9,NA,4.1,2.4
"6/13/2010",11.9,NA,1.6,2.9
"6/14/2010",12.5,NA,8.7,3.1
"6/15/2010",12.1,NA,6.3,3
"6/16/2010",12.4,NA,0.1,3
"6/17/2010",13.8,NA,0,3.3
"6/18/2010",16.4,NA,0,3.7
"6/19/2010",19,NA,0,4.2
"6/20/2010",22.7,NA,0,4.8
"6/21/2010",23.8,NA,0,5
"6/22/2010",17.8,NA,0,4
"6/23/2010",17.9,NA,0,4
"6/24/2010",19.3,NA,0,4.2
"6/25/2010",15.6,NA,7.1,3.6
"6/26/2010",15.7,NA,0.7,3.6
"6/27/2010",18.8,NA,0.7,4.2
"6/28/2010",16,NA,0.4,3.7
"6/29/2010",18.1,NA,0,4
"6/30/2010",17.7,NA,0,4
"7/1/2010",16.3,NA,20,3.7
"7/2/2010",18.2,NA,4.9,4
"7/3/2010",15.9,NA,4.1,3.6
"7/4/2010",16,NA,0.2,3.6
"7/5/2010",17.3,NA,0.8,3.8
"7/6/2010",18.7,NA,0,4.1
"7/7/2010",15.8,NA,0.1,3.6
"7/8/2010",15,NA,0,3.4
"7/9/2010",16.7,NA,0,3.7
"7/10/2010",16.4,NA,0.4,3.7
"7/11/2010",17.6,NA,0.4,3.8
"7/12/2010",20.3,NA,0,4.3
"7/13/2010",17.2,NA,3.1,3.8
"7/14/2010",13.8,NA,0,3.2
"7/15/2010",14.7,NA,0,3.3
"7/16/2010",17.5,NA,0,3.8
"7/17/2010",18.8,NA,0,4
"7/18/2010",20.6,NA,0,4.3
"7/19/2010",23.2,NA,5.2,4.7
"7/20/2010",26.9,NA,0,5.3
"7/21/2010",19.5,NA,0.1,4.1
"7/22/2010",20.4,NA,0,4.2
"7/23/2010",21.8,NA,0,4.4
"7/24/2010",20.7,NA,0,4.2
"7/25/2010",19.7,NA,0,4.1
"7/26/2010",21.5,NA,11.9,4.3
"7/27/2010",17.6,NA,18,3.7
"7/28/2010",16.3,NA,1.5,3.5
"7/29/2010",18.8,NA,0,3.8
"7/30/2010",17.6,NA,1.8,3.6
"7/31/2010",16.7,NA,0.6,3.5
"8/1/2010",13.7,NA,11.1,3
"8/2/2010",13.3,NA,0.8,2.9
"8/3/2010",15.3,NA,0,3.2
"8/4/2010",16.8,NA,0.7,3.4
"8/5/2010",18,NA,0,3.6
"8/6/2010",18.5,NA,0,3.7
"8/7/2010",20.2,NA,0,3.9
"8/8/2010",23.6,NA,0,4.4
"8/9/2010",25.8,NA,0,4.7
"8/10/2010",26.5,NA,0,4.8
"8/11/2010",26.8,NA,0,4.8
"8/12/2010",24.1,NA,4.8,4.4
"8/13/2010",18.5,NA,0,3.5
"8/14/2010",17.6,NA,0,3.4
"8/15/2010",21.7,NA,0,4
"8/16/2010",22.6,NA,0.1,4.1
"8/17/2010",20.2,NA,1.3,3.7
"8/18/2010",19.8,NA,0.2,3.6
"8/19/2010",19.2,NA,0,3.5
"8/20/2010",19.3,NA,0,3.5
"8/21/2010",17.5,NA,7.5,3.2
"8/22/2010",16.5,NA,8.6,3.1
"8/23/2010",16.8,NA,0.6,3.1
"8/24/2010",14.2,NA,5.7,2.7
"8/25/2010",14.7,NA,0,2.7
"8/26/2010",16.8,NA,0,3
"8/27/2010",13.1,NA,0,2.5
"8/28/2010",10.9,NA,0,2.2
"8/29/2010",10.7,NA,0,2.1
"8/30/2010",12.1,NA,0,2.3
"8/31/2010",17.3,NA,0,2.9
"9/1/2010",19.1,0.264,0,3.1
"9/2/2010",20.5,0.284,5.5,3.3
"9/3/2010",16.4,0.289,0.1,2.7
"9/4/2010",14.1,0.283,14.7,2.5
"9/5/2010",14.3,0.684,3.1,2.4
"9/6/2010",15.6,0.865,0.3,2.6
"9/7/2010",16.3,0.703,3.6,2.7
"9/8/2010",15.3,0.32,0.3,2.5
"9/9/2010",19.2,0.274,0,3
"9/10/2010",15.7,0.308,15.8,2.5
"9/11/2010",11.7,0.994,19.4,2
"9/12/2010",9.8,1.811,6.1,1.7
"9/13/2010",7.6,1.576,7.3,1.5
"9/14/2010",9.5,1.556,2.8,1.7
"9/15/2010",11.3,1.164,4.3,1.9
"9/16/2010",13.2,0.976,0.3,2.1
"9/17/2010",11.1,1.059,0.1,1.8
"9/18/2010",10.4,0.94,0,1.7
"9/19/2010",10.7,0.781,0,1.7
"9/20/2010",10.3,0.697,0,1.7
"9/21/2010",11.4,0.585,0,1.8
"9/22/2010",12.6,0.586,0.2,1.9
"9/23/2010",13.8,0.585,0.2,2
"9/24/2010",13.5,0.569,0.6,1.9
"9/25/2010",15.1,0.536,0,2.1
"9/26/2010",13.6,0.551,17.6,1.9
"9/27/2010",12.9,1.187,9.2,1.8
"9/28/2010",12.7,1.637,8.2,1.8
"9/29/2010",12.7,2.296,6.6,1.7
"9/30/2010",13.1,1.362,0.2,1.8
"10/1/2010",10.5,1.664,2,1.5
"10/2/2010",10.6,1.185,8.2,1.5
"10/3/2010",9.2,1.337,7.7,1.3
"10/4/2010",9,1.817,6.3,1.3
"10/5/2010",9,3.05,2.1,1.3
"10/6/2010",7.5,1.612,10.2,1.1
"10/7/2010",6.7,1.951,2.9,1.1
"10/8/2010",7.5,1.66,7,1.1
"10/9/2010",8.1,2.546,0.1,1.1
"10/10/2010",9.4,1.815,2.4,1.2
"10/11/2010",10.8,1.731,12.1,1.3
"10/12/2010",9.7,2.396,0,1.2
"10/13/2010",8.5,2.022,0.5,1.1
"10/14/2010",11.4,1.967,0.4,1.3
"10/15/2010",11.6,1.837,0,1.4
"10/16/2010",13,2.251,0,1.4
"10/17/2010",15.3,1.644,6,1.6
"10/18/2010",8.3,1.463,0.1,1
"10/19/2010",6.1,2.624,0,0.8
"10/20/2010",6,1.586,0,0.8
"10/21/2010",7.1,1.879,0,0.9
"10/22/2010",9.6,1.385,0,1.1
"10/23/2010",12.9,1.589,3.2,1.3
"10/24/2010",13,1.365,16.5,1.3
"10/25/2010",9.9,2.906,5.6,1.1
"10/26/2010",8.4,5.199,4.6,0.9
"10/27/2010",8.2,3.728,0.6,0.9
"10/28/2010",13.8,2.846,0,1.3
"10/29/2010",9.5,2.339,9.5,1
"10/30/2010",7,4.46,5.7,0.8
"10/31/2010",8.7,2.751,3.3,0.9
"11/1/2010",8.9,2.684,8.7,0.9
"11/2/2010",8.1,3.918,1.6,0.8
"11/3/2010",9,4.45,7.1,0.9
"11/4/2010",6.2,6.03,1.6,0.7
"11/5/2010",3.5,4.267,0,0.5
"11/6/2010",3.1,7.054,0.1,0.5
"11/7/2010",3.8,3.239,0,0.5
"11/8/2010",6.5,2.434,0.2,0.7
"11/9/2010",11.2,4.165,12.5,0.9
"11/10/2010",9.4,7.518,7.6,0.8
"11/11/2010",2.6,11.456,0.4,0.4
"11/12/2010",2.1,5.824,4.5,0.4
"11/13/2010",3.6,7.965,2.8,0.5
"11/14/2010",6.1,4.382,2.8,0.6
"11/15/2010",3.9,4.772,4.3,0.5
"11/16/2010",1.5,6.052,0.8,0.3
"11/17/2010",-0.2,5.828,0.1,0.2
"11/18/2010",-4.1,5.321,0,0.1
"11/19/2010",-2.8,5.08,0,0.1
"11/20/2010",-2.8,4.889,0,0.1
"11/21/2010",-5.2,3.664,0,0
"11/22/2010",-7,4.403,0,0
"11/23/2010",-5,3.568,0,0
"11/24/2010",-2.4,3.284,0,0.1
"11/25/2010",1.5,3.367,8.9,0.3
"11/26/2010",2.1,5.403,8,0.3
"11/27/2010",4.7,6.212,5.5,0.5
"11/28/2010",2.1,9.953,8.5,0.3
"11/29/2010",2.8,9.087,15.2,0.4
"11/30/2010",0.1,20.232,3.6,0.2
"12/1/2010",-1.1,17.278,0,0.2
"12/2/2010",-1.8,14.339,0.2,0.1
"12/3/2010",-1.2,12.471,0.2,0.2
"12/4/2010",-2.8,8.152,2.4,0.1
"12/5/2010",-1,7.122,4.8,0.2
"12/6/2010",-0.7,7.098,2,0.2
"12/7/2010",-2.1,7.78,0,0.1
"12/8/2010",-1,6.651,0,0.2
"12/9/2010",1.7,7.333,1,0.3
"12/10/2010",5.7,5.984,14.7,0.4
"12/11/2010",5.7,16.461,2,0.5
"12/12/2010",8.2,14.054,3.7,0.6
"12/13/2010",8,14.189,0.3,0.6
"12/14/2010",4.4,14.975,0,0.4
"12/15/2010",4.7,14.326,0,0.4
"12/16/2010",4.1,12.753,0.3,0.4
"12/17/2010",4.2,13.24,0,0.4
"12/18/2010",5.1,9.28,0.3,0.4
"12/19/2010",4.7,8.322,2.3,0.4
"12/20/2010",0.7,6.618,6.8,0.2
"12/21/2010",-1.3,12.198,0,0.2
"12/22/2010",-3.9,6.415,0,0.1
"12/23/2010",-1.7,6.375,1.1,0.1
"12/24/2010",0.7,6.862,3.7,0.2
"12/25/2010",0.9,8.201,0.4,0.2
"12/26/2010",5.6,5.042,0.5,0.4
"12/27/2010",8.1,4.241,0.2,0.5
"12/28/2010",7.6,6.613,0.4,0.5
"12/29/2010",6.8,4.924,0,0.5
"12/30/2010",7.6,6.639,0,0.5
"12/31/2010",7.4,4.794,0,0.5
"1/1/2011",7,7.014,0,0.5
"1/2/2011",6.2,4.549,5,0.5
"1/3/2011",7.2,2.717,5.2,0.5
"1/4/2011",9.5,5.421,0.6,0.6
"1/5/2011",9,4.539,0,0.6
"1/6/2011",8.1,4.938,0,0.5
"1/7/2011",8.3,3.628,0.1,0.6
"1/8/2011",6,4.174,9.7,0.5
"1/9/2011",2.2,4.64,1.7,0.3
"1/10/2011",-1.6,3.558,15.1,0.2
"1/11/2011",-2.6,4.591,7.8,0.1
"1/12/2011",-4.3,4.266,4.8,0
"1/13/2011",1.1,5.734,8.1,0.3
"1/14/2011",3.1,11.605,2,0.4
"1/15/2011",2.4,16.282,0,0.4
"1/16/2011",6.1,10.884,0.8,0.5
"1/17/2011",6.5,15.16,13.9,0.6
"1/18/2011",3.3,25.195,0.7,0.4
"1/19/2011",1.8,23.316,0,0.3
"1/20/2011",4.7,17.002,0,0.5
"1/21/2011",5.4,17.252,0,0.5
"1/22/2011",3.5,13.165,0,0.4
"1/23/2011",3,10.312,0,0.4
"1/24/2011",3.7,8.594,0,0.5
"1/25/2011",6.3,9.606,0.1,0.6
"1/26/2011",6,9.406,18,0.6
"1/27/2011",2.1,16.147,11.3,0.4
"1/28/2011",5.6,18.432,14.2,0.6
"1/29/2011",1.9,26.522,0.1,0.4
"1/30/2011",-4.3,23.115,0,0.1
"1/31/2011",-5.2,20.679,0,0
"2/1/2011",-3,19.127,0,0.1
"2/2/2011",0.5,11.907,1.1,0.3
"2/3/2011",1.1,11.689,0,0.4
"2/4/2011",3.1,12.249,2.6,0.5
"2/5/2011",4.3,11.309,2.1,0.5
"2/6/2011",2.9,8.534,5.6,0.5
"2/7/2011",1.6,11.87,6.9,0.4
"2/8/2011",-0.5,11.842,25.4,0.3
"2/9/2011",0.2,32.545,12.8,0.3
"2/10/2011",-3.2,29.892,3.8,0.1
"2/11/2011",-2.8,24.589,1.3,0.1
"2/12/2011",-5.6,21.865,0.1,0
"2/13/2011",-6.7,15.269,0,0
"2/14/2011",-4.1,15.456,0.5,0.1
"2/15/2011",-1.4,11.282,4.7,0.3
"2/16/2011",2.2,14.845,4.4,0.5
"2/17/2011",2.2,12.882,4.9,0.5
"2/18/2011",5.5,17.905,12.4,0.7
"2/19/2011",6.1,26.907,20.3,0.8
"2/20/2011",7.9,48.11,22.8,0.9
"2/21/2011",8.1,59.889,8.7,1
"2/22/2011",3,59.103,2.8,0.6
"2/23/2011",1.1,46.554,2.6,0.5
"2/24/2011",3.3,37.671,8.4,0.7
"2/25/2011",3.4,33.897,0,0.7
"2/26/2011",3.5,27.078,0,0.7
"2/27/2011",7,22.984,5.9,1
"2/28/2011",4.2,22.842,0.7,0.8
"3/1/2011",5.6,16.317,0.4,0.9
"3/2/2011",9.1,13.334,0.4,1.2
"3/3/2011",7.5,11.32,13.7,1.1
"3/4/2011",4.4,15.547,1.3,0.8
"3/5/2011",2.2,13.902,5.5,0.6
"3/6/2011",0.1,13.151,5.5,0.5
"3/7/2011",0.5,12.495,0.6,0.5
"3/8/2011",5.8,11.755,0.1,1
"3/9/2011",10,10.987,0,1.4
"3/10/2011",9.2,10.773,0,1.3
"3/11/2011",10.1,8.776,0,1.4
"3/12/2011",12.2,9.146,0,1.7
"3/13/2011",11.5,7.526,0,1.6
"3/14/2011",11.2,7.527,0,1.6
"3/15/2011",9.8,6.909,0,1.5
"3/16/2011",8,6.64,0,1.3
"3/17/2011",6.6,5.842,0,1.2
"3/18/2011",6.4,5.835,1,1.2
"3/19/2011",4.6,5.468,0,1
"3/20/2011",3.6,4.958,0,0.9
"3/21/2011",4.6,4.864,7.1,1
"3/22/2011",3.4,6.438,6.9,0.9
"3/23/2011",4.5,6.203,0.9,1
"3/24/2011",8.4,4.96,0,1.5
"3/25/2011",9.2,4.656,2.3,1.6
"3/26/2011",5.7,5.214,9.3,1.2
"3/27/2011",3.6,6.449,1.7,1
"3/28/2011",3.7,5.632,1.2,1
"3/29/2011",5.1,5.423,0,1.2
"3/30/2011",6.9,5.176,0,1.4
"3/31/2011",8.9,4.351,0,1.7
"4/1/2011",12.8,4.296,0.5,2.1
"4/2/2011",10.1,4.277,1.6,1.8
"4/3/2011",9.8,4.329,8.2,1.8
"4/4/2011",11.2,5.363,0.1,2
"4/5/2011",9.9,5.074,0,1.9
"4/6/2011",13.1,5.238,13.9,2.3
"4/7/2011",7.9,6.969,11.7,1.6
"4/8/2011",6.7,8.783,0.7,1.5
"4/9/2011",7.9,7.807,0,1.7
"4/10/2011",8.7,6.835,3.6,1.8
"4/11/2011",6,7.52,1.6,1.4
"4/12/2011",6.7,7.16,11.9,1.5
"4/13/2011",5.1,9.67,7.3,1.4
"4/14/2011",6.4,8.465,2.8,1.5
"4/15/2011",3.8,7.494,1.5,1.2
"4/16/2011",4.3,7.06,0.2,1.3
"4/17/2011",5.8,6.973,3.9,1.5
"4/18/2011",4.1,6.094,3.5,1.3
"4/19/2011",5.8,6.809,3.1,1.5
"4/20/2011",9.9,6.934,6.7,2.1
"4/21/2011",9.1,7.272,2.2,2
"4/22/2011",9.5,7.101,1.8,2.1
"4/23/2011",8,5.936,3,1.9
"4/24/2011",6.9,6.286,0.7,1.7
"4/25/2011",9.8,5.448,0.3,2.2
"4/26/2011",8.1,6.009,6.7,1.9
"4/27/2011",10.5,6.304,3,2.3
"4/28/2011",11,5.664,0,2.4
"4/29/2011",13.9,5.106,0.7,2.8
"4/30/2011",13.5,4.721,0,2.8
"5/1/2011",14.8,4.622,0.3,3
"5/2/2011",14.5,4.072,1.2,3
"5/3/2011",14.7,3.487,5.5,3
"5/4/2011",14,4.679,5.1,2.9
"5/5/2011",13.8,5.263,4.7,2.9
"5/6/2011",14.9,4.774,0.2,3.1
"5/7/2011",15.2,4.64,9.8,3.2
"5/8/2011",11.9,6.441,0.3,2.6
"5/9/2011",13.9,4.481,0,3
"5/10/2011",15.8,4.133,1,3.3
"5/11/2011",16.6,3.986,3.7,3.4
"5/12/2011",16,4.632,4.6,3.4
"5/13/2011",15.4,4.756,4.4,3.3
"5/14/2011",11.6,5.759,5.2,2.7
"5/15/2011",12.2,4.88,0.4,2.8
"5/16/2011",12.2,4.673,1.7,2.8
"5/17/2011",9.4,5.565,33.4,2.3
"5/18/2011",13.2,12.998,1.1,3
"5/19/2011",12.2,9.132,1.8,2.8
"5/20/2011",10.6,8.253,25.6,2.6
"5/21/2011",11.1,21.961,7.1,2.7
"5/22/2011",11.8,19.855,2.5,2.8
"5/23/2011",12.2,18.534,0,2.9
"5/24/2011",15.1,15.83,0,3.4
"5/25/2011",15.3,13.48,0,3.4
"5/26/2011",17.5,11.134,0,3.8
"5/27/2011",19.8,9.467,0,4.2
"5/28/2011",20.1,7.979,0,4.2
"5/29/2011",21.5,6.665,0,4.5
"5/30/2011",21.6,5.851,0,4.5
"5/31/2011",19.4,5.339,0.1,4.2
"6/1/2011",21.1,4.555,2.6,4.5
"6/2/2011",17.2,5.176,7.2,3.8
"6/3/2011",15.7,4.828,1.5,3.5
"6/4/2011",14.2,3.876,1.8,3.3
"6/5/2011",10.2,4.487,11.3,2.6
"6/6/2011",11.9,5.047,0.4,2.9
"6/7/2011",12.6,3.963,1.3,3
"6/8/2011",11.3,3.327,0,2.8
"6/9/2011",12.9,2.785,0,3.1
"6/10/2011",14,2.226,0.1,3.3
"6/11/2011",14.3,2.462,0,3.3
"6/12/2011",16,2.136,0,3.6
"6/13/2011",14.9,2.659,0,3.5
"6/14/2011",12.2,1.822,5.7,3
"6/15/2011",16.5,3.173,0,3.7
"6/16/2011",17.7,1.836,0,4
"6/17/2011",18.7,1.857,0,4.1
"6/18/2011",16.1,1.515,0,3.7
"6/19/2011",15,1.421,0.1,3.5
"6/20/2011",15.2,1.399,4.6,3.5
"6/21/2011",11.5,1.41,0.1,2.9
"6/22/2011",11.7,1.664,0,2.9
"6/23/2011",14,1.521,0,3.3
"6/24/2011",17.1,1.2,0,3.9
"6/25/2011",21.1,1.151,0.2,4.6
"6/26/2011",18.3,1.09,7.3,4
"6/27/2011",14.7,1.426,13.6,3.4
"6/28/2011",14.3,2.14,0,3.3
"6/29/2011",16.4,1.535,0.6,3.7
"6/30/2011",16.9,1.281,0,3.8
"7/1/2011",19.6,1.222,0,4.3
"7/2/2011",22.4,1.196,0.3,4.8
"7/3/2011",22.4,1.078,0.7,4.7
"7/4/2011",23.2,0.804,2.4,4.9
"7/5/2011",16.6,0.661,12.2,3.7
"7/6/2011",15.3,1.981,5.7,3.5
"7/7/2011",16.5,1.423,2.1,3.7
"7/8/2011",17.8,1.126,0.1,3.9
"7/9/2011",18,0.937,0,3.9
"7/10/2011",17,1.106,5.1,3.8
"7/11/2011",17.8,1.866,11,3.9
"7/12/2011",19.8,2.906,1.9,4.2
"7/13/2011",20.4,1.638,15.2,4.3
"7/14/2011",17.5,3.359,1,3.8
"7/15/2011",16.1,1.692,0.1,3.6
"7/16/2011",18.1,1.348,0,3.9
"7/17/2011",20.4,1.161,0,4.3
"7/18/2011",21.5,1.235,6.5,4.4
"7/19/2011",18.6,1.564,2.1,3.9
"7/20/2011",21,1.56,0,4.3
"7/21/2011",18.9,1.312,0,4
"7/22/2011",14.1,1.074,0,3.2
"7/23/2011",12.5,0.915,0,2.9
"7/24/2011",15.1,0.751,0,3.3
"7/25/2011",18.3,0.884,0,3.8
"7/26/2011",20.7,0.647,0,4.2
"7/27/2011",21.2,0.545,0.3,4.3
"7/28/2011",19.3,0.559,0.9,3.9
"7/29/2011",20.4,0.742,0.4,4.1
"7/30/2011",20.9,0.806,0,4.2
"7/31/2011",20.7,0.507,0,4.1
"8/1/2011",21.1,0.439,0.1,4.2
"8/2/2011",20.8,0.51,14.4,4.1
"8/3/2011",19.7,1.009,0.1,3.9
"8/4/2011",21,0.981,11.3,4.1
"8/5/2011",19.7,2.297,2.8,3.9
"8/6/2011",18.7,1.781,29.4,3.7
"8/7/2011",18.7,4.723,4.9,3.7
"8/8/2011",19.8,1.773,2,3.8
"8/9/2011",20.6,1.645,0,3.9
"8/10/2011",17.3,1.012,5.3,3.4
"8/11/2011",15.7,1.093,0,3.1
"8/12/2011",14.8,1.442,2.2,3
"8/13/2011",15.2,1.028,0,3
"8/14/2011",17.3,0.851,2.7,3.3
"8/15/2011",16.3,0.948,0.3,3.1
"8/16/2011",15.3,0.849,4.6,3
"8/17/2011",16,0.981,0,3.1
"8/18/2011",16.6,0.974,2,3.1
"8/19/2011",15.3,0.916,0.9,2.9
"8/20/2011",15.8,0.791,0,3
"8/21/2011",15.7,0.741,0,2.9
"8/22/2011",16.6,0.581,0,3
"8/23/2011",18,0.53,0.1,3.2
"8/24/2011",21.6,0.536,0.5,3.7
"8/25/2011",23.4,0.486,4.9,3.9
"8/26/2011",19.8,0.442,0.6,3.4
"8/27/2011",19.6,0.777,1.9,3.3
"8/28/2011",18.9,0.588,0,3.2
"8/29/2011",17.5,0.635,0,3
"8/30/2011",16.5,0.632,0,2.9
"8/31/2011",17.1,0.571,0,2.9
"9/1/2011",17.7,0.369,0,3
"9/2/2011",17.6,0.318,0,2.9
"9/3/2011",15.1,0.31,0,2.6
"9/4/2011",16.6,0.306,0,2.8
"9/5/2011",18.4,0.286,5,3
"9/6/2011",17.1,0.687,27.1,2.8
"9/7/2011",17.1,2.075,0.3,2.8
"9/8/2011",17.1,0.973,0.1,2.7
"9/9/2011",18,0.601,0,2.8
"9/10/2011",18.7,0.511,0,2.9
"9/11/2011",20.2,0.422,0,3
"9/12/2011",19.9,0.541,0.1,3
"9/13/2011",19.5,0.498,0,2.9
"9/14/2011",16.1,0.4,11.4,2.5
"9/15/2011",12.4,0.801,0.8,2
"9/16/2011",13.7,0.754,0,2.1
"9/17/2011",12.1,0.723,2.3,1.9
"9/18/2011",14,0.593,0,2.1
"9/19/2011",14.5,0.545,22.8,2.2
"9/20/2011",13,1.764,0.2,1.9
"9/21/2011",14.8,1.121,1,2.2
"9/22/2011",18.1,0.98,0.3,2.5
"9/23/2011",18.3,0.862,2,2.5
"9/24/2011",17.5,0.911,29.7,2.4
"9/25/2011",15.7,3.886,3.5,2.2
"9/26/2011",13.9,2.322,0.2,1.9
"9/27/2011",13.8,1.391,8.6,1.9
"9/28/2011",13.2,1.586,7.5,1.8
"9/29/2011",16.5,1.705,4.8,2.1
